"scientificName","decimalLongitude","decimalLatitude","individualCount","occurrenceStatus","coordinateUncertaintyInMeters","institutionCode","references"
"Betula nana L.",22.977,67.398,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",20.658,64.031,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",16.438,67.512,NA,"PRESENT",500,"SLU Artdatabanken",NA
"Betula nana L.",13.054,61.22,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",13.074,61.204,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",18.497,63.101,NA,"PRESENT",200,"SLU Artdatabanken",NA
"Betula nana L.",18.614,67.869,1,"PRESENT",75,"SLU Artdatabanken",NA
"Betula nana L.",20.025,64.983,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",20.038,64.579,NA,"PRESENT",250,"SLU Artdatabanken",NA
"Betula nana L.",14.6,63.358,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",13.95,57.29,NA,"PRESENT",200,"SLU Artdatabanken",NA
"Betula nana L.",13.271,63.924,NA,"PRESENT",500,"SLU Artdatabanken",NA
"Betula nana L.",16.476,63.639,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",18.715,67.621,NA,"PRESENT",500,"SLU Artdatabanken",NA
"Betula nana L.",18.834,68.347,NA,"PRESENT",200,"SLU Artdatabanken",NA
"Betula nana L.",18.124,66.188,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",17.145,66.177,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",14.609,60.191,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",14.618,60.182,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",17.266,66.493,NA,"PRESENT",20,"SLU Artdatabanken",NA
"Betula nana L.",17.234,66.235,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",17.244,66.493,NA,"PRESENT",25,"SLU Artdatabanken",NA
"Betula nana L.",14.693,60.225,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",15.186,65.332,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",12.716,61.635,NA,"PRESENT",50,"SLU Artdatabanken",NA
"Betula nana L.",17.264,67.558,NA,"PRESENT",10233,"SLU Artdatabanken",NA
"Betula nana L.",23.711,70.669,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",23.009,69.028,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.7,62.423,NA,"PRESENT",5,"JBJordal",NA
"Betula nana L.",9.699,62.427,NA,"PRESENT",5,"JBJordal",NA
"Betula nana L.",7.199,59.823,NA,"PRESENT",365,"nbf",NA
"Betula nana L.",8.993,61.771,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",10.568,61.221,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",10.234,61.16,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",10.246,61.081,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",11.423,63.12,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",9.107,61.781,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",13.629,65.549,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",15.737,66.712,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",9.606,62.3,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",9.605,62.299,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",11.541,62.011,NA,"PRESENT",250,"nbf",NA
"Betula nana L.",10.108,61.668,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",10.162,63.115,NA,"PRESENT",250,"nbf",NA
"Betula nana L.",8.909,59.506,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",7.803,62.498,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",15.288,66.61,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",8.91,59.511,NA,"PRESENT",1000,"nbf",NA
"Betula nana L.",9.673,62.473,NA,"PRESENT",7,"JBJordal",NA
"Betula nana L.",10.271,61.056,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",7.828,62.483,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",9.648,62.488,NA,"PRESENT",7,"JBJordal",NA
"Betula nana L.",12.173,63.675,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",10.231,61.186,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.704,62.418,NA,"PRESENT",5,"JBJordal",NA
"Betula nana L.",10.014,62.924,NA,"PRESENT",500,"nbf",NA
"Betula nana L.",29.845,70.142,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",10.239,61.148,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.994,62.932,NA,"PRESENT",500,"nbf",NA
"Betula nana L.",29.835,70.149,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",15.284,66.638,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",7.655,62.608,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",12.172,62.013,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",10.236,61.166,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",15.733,66.717,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",7.656,62.607,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",27.614,70.767,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.708,62.417,NA,"PRESENT",5,"JBJordal",NA
"Betula nana L.",6.743,58.957,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",7.645,62.615,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",10.179,63.108,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",6.076,60.315,3,"PRESENT",150,"nbf",NA
"Betula nana L.",13.665,65.57,NA,"PRESENT",8,"nbf",NA
"Betula nana L.",9.41,62.836,NA,"PRESENT",7,"JBJordal",NA
"Betula nana L.",9.475,59.377,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",10.287,61.135,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",6.757,58.939,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",9.38,62.832,NA,"PRESENT",7,"JBJordal",NA
"Betula nana L.",9.102,61.784,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",10.267,63.018,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",14.434,66.926,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",10.218,61.181,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",23.002,69.044,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",22.457,69.168,20,"PRESENT",956,"nbf",NA
"Betula nana L.",9.096,61.788,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",6.76,58.922,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",10.26,63,NA,"PRESENT",250,"nbf",NA
"Betula nana L.",8.909,59.507,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",9.65,62.48,NA,"PRESENT",7,"JBJordal",NA
"Betula nana L.",9.648,62.489,NA,"PRESENT",7,"JBJordal",NA
"Betula nana L.",10.165,63.109,NA,"PRESENT",250,"nbf",NA
"Betula nana L.",6.75,58.952,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",9.384,62.83,NA,"PRESENT",7,"JBJordal",NA
"Betula nana L.",9.305,61.487,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",7.808,62.492,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",12.185,62.007,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",7.468,59.311,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",10.263,61.15,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",29.691,70.083,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",7.471,59.304,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",9.415,62.839,NA,"PRESENT",7,"JBJordal",NA
"Betula nana L.",13.705,66.944,NA,"PRESENT",500,"nbf",NA
"Betula nana L.",7.646,62.618,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",29.823,70.157,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",6.767,58.928,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",10.145,61.409,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",8.782,59.542,NA,"PRESENT",722,"nbf",NA
"Betula nana L.",-22.879,66.335,1,"PRESENT",25,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.123735170"
"Betula nana L.",-16.114,66.283,1,"PRESENT",1000,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.126733502"
"Betula nana L.",160.019,54.501,NA,"PRESENT",66,"iNaturalist","https://www.inaturalist.org/observations/28549256"
"Betula nana L.",-5.008,57.719,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-5.006,57.719,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-5.005,57.723,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-3.75,57.233,NA,"PRESENT",70.7,"BSBI",NA
"Betula nana L.",-5.006,57.722,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",21.929,60.714,NA,"PRESENT",1000,NA,NA
"Betula nana L.",26.185,64.146,NA,"PRESENT",1000,NA,NA
"Betula nana L.",26.407,64.335,NA,"PRESENT",1000,NA,NA
"Betula nana L.",25.368,64.417,NA,"PRESENT",1000,NA,NA
"Betula nana L.",23.809,67.435,NA,"PRESENT",1000,NA,NA
"Betula nana L.",25.819,63.578,NA,"PRESENT",1000,NA,NA
"Betula nana L.",25.417,59.35,NA,"PRESENT",NA,NA,NA
"Betula nana L.",25.583,59.35,NA,"PRESENT",NA,NA,NA
"Betula nana L.",25.583,59.15,NA,"PRESENT",NA,NA,NA
"Betula nana L.",25.068,59.044,NA,"PRESENT",NA,NA,NA
"Betula nana L.",25.417,59.15,NA,"PRESENT",NA,NA,NA
"Betula nana L.",24.559,58.207,NA,"PRESENT",NA,NA,NA
"Betula nana L.",24.558,58.196,NA,"PRESENT",NA,NA,NA
"Betula nana L.",7.131,58.36,NA,"PRESENT",1,"KMN",NA
"Betula nana L.",18.873,67.961,NA,"PRESENT",250,"naturgucker",NA
"Betula nana L.",14.45,63.387,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",12.688,59.769,NA,"PRESENT",3000,"SLU Artdatabanken",NA
"Betula nana L.",15.124,63.402,NA,"PRESENT",300,"SLU Artdatabanken",NA
"Betula nana L.",19.772,64.26,NA,"PRESENT",150,"SLU Artdatabanken",NA
"Betula nana L.",20.129,63.692,NA,"PRESENT",750,"SLU Artdatabanken",NA
"Betula nana L.",14.383,63.602,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",13.784,58.419,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",16.134,64.917,NA,"PRESENT",1000,"SLU Artdatabanken",NA
"Betula nana L.",15.628,59.683,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",21.056,64.925,NA,"PRESENT",250,"SLU Artdatabanken",NA
"Betula nana L.",16.723,65.62,NA,"PRESENT",50,"SLU Artdatabanken",NA
"Betula nana L.",21.826,66.342,NA,"PRESENT",400,"SLU Artdatabanken",NA
"Betula nana L.",15.787,59.795,NA,"PRESENT",714,"SLU Artdatabanken",NA
"Betula nana L.",21.036,67.072,NA,"PRESENT",2535,"SLU Artdatabanken",NA
"Betula nana L.",18.33,67.498,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",11.808,60.482,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",11.234,62.363,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",10.193,61.078,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",10.285,61.144,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",11.249,62.373,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",11.145,61.516,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",11.76,61.895,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",5.57,62.348,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",9.796,62.189,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",11.432,63.903,NA,"PRESENT",NA,"Asplan Viak AS",NA
"Betula nana L.",11.389,63.752,NA,"PRESENT",NA,"Asplan Viak AS",NA
"Betula nana L.",7.642,63.09,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",10.278,61.08,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.996,62.948,NA,"PRESENT",250,"nbf",NA
"Betula nana L.",10.188,63.048,NA,"PRESENT",500,"nbf",NA
"Betula nana L.",10.345,61.132,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.996,62.943,NA,"PRESENT",500,"nbf",NA
"Betula nana L.",11.396,63.867,NA,"PRESENT",NA,"Asplan Viak AS",NA
"Betula nana L.",10.16,63.055,NA,"PRESENT",250,"nbf",NA
"Betula nana L.",10.046,61.297,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",11.13,62.385,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",10.013,62.931,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",10.268,61.147,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",10.132,61.137,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",11.448,63.866,NA,"PRESENT",NA,"Asplan Viak AS",NA
"Betula nana L.",9.831,62.276,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",9.376,60.782,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",10.565,61.709,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",16.462,68.731,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",5.568,62.343,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",10.594,61.692,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",7.587,63.08,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",6.156,59.007,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",5.573,62.347,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",10.239,61.092,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",-4.504,57.642,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-4.523,57.652,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-4.543,57.632,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-4.586,56.657,NA,"PRESENT",NA,"K",NA
"Betula nana L.",23.512,63.99,NA,"PRESENT",1000,NA,NA
"Betula nana L.",7.341,48.75,1,"PRESENT",NA,NA,"https://identify.plantnet.org/weurope/observations/1001773975"
"Betula nana L.",18.787,68.359,NA,"PRESENT",1000,"SLU Artdatabanken",NA
"Betula nana L.",13.018,61.202,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",15.114,60.562,NA,"PRESENT",157,"SLU Artdatabanken",NA
"Betula nana L.",8.845,61.524,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",7.637,63.11,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",9.551,62.219,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",8.933,61.587,NA,"PRESENT",20,"nbf",NA
"Betula nana L.",10.268,61.137,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.577,62.266,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",9.548,62.221,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",8.204,62.957,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",15.043,61.382,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",14.55,61.589,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",14.599,61.592,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",12.307,62.05,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",12.456,62.036,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",13.061,61.498,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",15.569,60.903,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",15.219,61.186,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",14.317,61.491,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",14.32,61.484,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",15.305,60.305,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",14.93,60.409,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",15.056,60.42,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",9.35,62.507,NA,"PRESENT",1,"nbf",NA
"Betula nana L.",15.885,57.513,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",12.174,61.743,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",9.38,63.661,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",9.423,63.662,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",-4.697,57.535,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-4.699,57.54,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",24.083,58.45,NA,"PRESENT",NA,NA,NA
"Betula nana L.",15.282,57.282,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",10.728,62.886,NA,"PRESENT",1,"nbf",NA
"Betula nana L.",27.998,55.414,NA,"PRESENT",1953,"iNaturalist","https://www.inaturalist.org/observations/181609501"
"Betula nana L.",-4.906,57.579,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",29.153,60.667,NA,"PRESENT",121,"iNaturalist","https://www.inaturalist.org/observations/19809682"
"Betula nana L.",25.063,56.459,1,"PRESENT",NA,NA,NA
"Betula nana L.",9.528,60.444,NA,"PRESENT",NA,"iNaturalist","https://www.inaturalist.org/observations/3183043"
"Betula nana L.",109.833,54.5,1,"PRESENT",5000,NA,NA
"Betula nana L.",-4.998,57.576,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-4.807,57.525,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",64.096,62.083,1,"PRESENT",5000,NA,NA
"Betula nana L.",-4.657,57.718,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-5.002,57.585,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-4.989,57.577,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-4.64,57.719,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-4.671,57.712,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-4.674,57.707,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-4.991,57.576,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-4.988,57.594,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-4.889,57.579,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-4.731,57.675,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",23.608,60.661,NA,"PRESENT",1,NA,NA
"Betula nana L.",8.659,47.192,NA,"PRESENT",3535,NA,NA
"Betula nana L.",14.871,59.312,NA,"PRESENT",300,"SLU Artdatabanken",NA
"Betula nana L.",14.265,57.225,NA,"PRESENT",300,"SLU Artdatabanken",NA
"Betula nana L.",8.743,63.715,1,"PRESENT",5,"nbf",NA
"Betula nana L.",7.238,62.914,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",8.849,63.602,NA,"PRESENT",250,"nbf",NA
"Betula nana L.",8.667,63.405,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",8.693,63.404,NA,"PRESENT",5,"nbf",NA
"Betula nana L.",12.001,62.135,NA,"PRESENT",1008,"nbf",NA
"Betula nana L.",29.973,69.571,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",11.588,63.725,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",30.069,69.718,10,"PRESENT",100,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.103194452"
"Betula nana L.",126.785,54.149,NA,"PRESENT",122,"iNaturalist","https://www.inaturalist.org/observations/105303175"
"Betula nana L.",30.07,69.718,1,"PRESENT",10,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.134696473"
"Betula nana L.",-3.313,57.054,1,"PRESENT",70.7,"BSBI",NA
"Betula nana L.",-4.903,57.88,NA,"PRESENT",70.7,"BSBI",NA
"Betula nana L.",22.157,62.648,NA,"PRESENT",NA,"iNaturalist","https://www.inaturalist.org/observations/35743548"
"Betula nana L.",24.187,61.829,NA,"PRESENT",NA,"iNaturalist","https://www.inaturalist.org/observations/35743557"
"Betula nana L.",-3.539,57.196,NA,"PRESENT",0.7,"BSBI",NA
"Betula nana L.",-4.103,58.345,NA,"PRESENT",NA,"BSBI",NA
"Betula nana L.",-3.533,57.193,NA,"PRESENT",0.7,"BSBI",NA
"Betula nana L.",15.363,50.846,NA,"PRESENT",438,"iNaturalist","https://www.inaturalist.org/observations/74757147"
"Betula nana L.",-4.083,58.354,NA,"PRESENT",NA,"BSBI",NA
"Betula nana L.",-3.537,57.191,NA,"PRESENT",0.7,"BSBI",NA
"Betula nana L.",-4.706,57.761,NA,"PRESENT",7.1,"BSBI",NA
"Betula nana L.",-4.09,58.36,NA,"PRESENT",NA,"BSBI",NA
"Betula nana L.",-4.091,58.343,NA,"PRESENT",NA,"BSBI",NA
"Betula nana L.",32.859,66.701,NA,"PRESENT",1000,NA,NA
"Betula nana L.",32.849,66.695,NA,"PRESENT",1000,NA,NA
"Betula nana L.",26.422,62.503,NA,"PRESENT",1,NA,NA
"Betula nana L.",21.404,69.156,NA,"PRESENT",3,NA,NA
"Betula nana L.",21.41,69.149,NA,"PRESENT",3,NA,NA
"Betula nana L.",20.798,69.076,NA,"PRESENT",3,NA,NA
"Betula nana L.",20.842,69.056,NA,"PRESENT",3,NA,NA
"Betula nana L.",28.342,63.543,NA,"PRESENT",100,NA,NA
"Betula nana L.",24.475,60.315,NA,"PRESENT",100,NA,NA
"Betula nana L.",22.939,60.992,NA,"PRESENT",1000,NA,NA
"Betula nana L.",22.435,61.793,NA,"PRESENT",1000,NA,NA
"Betula nana L.",23.578,60.731,NA,"PRESENT",1000,NA,NA
"Betula nana L.",23.596,60.731,NA,"PRESENT",1000,NA,NA
"Betula nana L.",25.991,69.61,NA,"PRESENT",1,NA,NA
"Betula nana L.",26.886,60.599,NA,"PRESENT",1,NA,NA
"Betula nana L.",25.146,65.841,NA,"PRESENT",1000,NA,NA
"Betula nana L.",27.543,62.137,NA,"PRESENT",1000,NA,NA
"Betula nana L.",25.543,64.625,NA,"PRESENT",1000,NA,NA
"Betula nana L.",25.837,66.547,NA,"PRESENT",1000,"TUR-A",NA
"Betula nana L.",30.026,64.7,NA,"PRESENT",1000,NA,NA
"Betula nana subsp. tundrarum (Perfil.) Á.Löve & D.Löve",10.782,59.869,NA,"PRESENT",NA,"miljolare",NA
"Betula nana L.",24.083,58.85,NA,"PRESENT",NA,NA,NA
"Betula nana L.",26.417,58.95,NA,"PRESENT",NA,NA,NA
"Betula nana L.",26.083,58.15,NA,"PRESENT",NA,NA,NA
"Betula nana L.",26.583,59.25,NA,"PRESENT",NA,NA,NA
"Betula nana L.",25.188,58.368,NA,"PRESENT",NA,NA,NA
"Betula nana L.",24.917,58.25,NA,"PRESENT",NA,NA,NA
"Betula nana L.",24.917,58.85,NA,"PRESENT",NA,NA,NA
"Betula nana L.",24.917,58.95,NA,"PRESENT",NA,NA,NA
"Betula nana L.",26.917,58.25,NA,"PRESENT",NA,NA,NA
"Betula nana L.",24.917,58.55,NA,"PRESENT",NA,NA,NA
"Betula nana L.",24.583,58.65,NA,"PRESENT",NA,NA,NA
"Betula nana L.",25.25,58.35,NA,"PRESENT",NA,NA,NA
"Betula nana L.",25.083,58.35,NA,"PRESENT",NA,NA,NA
"Betula nana L.",10.616,51.799,NA,"PRESENT",250,"naturgucker",NA
"Betula nana L.",28.905,70.477,NA,"PRESENT",250,"naturgucker",NA
"Betula nana L.",14.724,59.412,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",12.775,61.585,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",12.712,61.962,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",12.526,63.312,NA,"PRESENT",500,"SLU Artdatabanken",NA
"Betula nana L.",16.551,63.295,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",16.223,59.83,NA,"PRESENT",294,"SLU Artdatabanken",NA
"Betula nana L.",13.239,60.942,NA,"PRESENT",50,"SLU Artdatabanken",NA
"Betula nana L.",16.32,60.746,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",15.086,63.438,NA,"PRESENT",750,"SLU Artdatabanken",NA
"Betula nana L.",16.225,59.83,NA,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",12.76,62.751,NA,"PRESENT",688,"SLU Artdatabanken",NA
"Betula nana L.",15.154,61.7,NA,"PRESENT",137,"SLU Artdatabanken",NA
"Betula nana L.",14.055,60.297,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",14.283,60.407,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",22.222,67.251,NA,"PRESENT",100,"SLU Artdatabanken",NA
"Betula nana L.",18.633,67.868,19,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",18.632,67.868,7,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",18.633,67.872,1,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",18.633,67.876,15,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",18.632,67.876,27,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",18.631,67.876,9,"PRESENT",10,"SLU Artdatabanken",NA
"Betula nana L.",10.679,61.08,NA,"PRESENT",5,"NMBU:MINA",NA
"Betula nana L.",10.221,61.03,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",8.98,59.525,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",15.356,68.564,NA,"PRESENT",1500,"nbf",NA
"Betula nana L.",11.266,60.866,NA,"PRESENT",5,"NMBU:MINA",NA
"Betula nana L.",29.329,70.72,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",12.09,61.287,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",10.678,61.08,NA,"PRESENT",5,"NMBU:MINA",NA
"Betula nana L.",10.286,63.133,NA,"PRESENT",500,"nbf",NA
"Betula nana L.",6.999,62.893,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",14.707,67.2,NA,"PRESENT",200,"nbf",NA
"Betula nana L.",6.994,62.893,NA,"PRESENT",8,"nbf",NA
"Betula nana L.",11.462,59.449,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",7.641,58.311,NA,"PRESENT",2000,"nbf",NA
"Betula nana L.",8.025,59.503,NA,"PRESENT",25,"nbf",NA
"Betula nana L.",10.285,63.375,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",10.681,61.08,NA,"PRESENT",5,"NMBU:MINA",NA
"Betula nana L.",11.595,63.724,NA,"PRESENT",50,"nbf",NA
"Betula nana L.",8.506,59.609,NA,"PRESENT",100,"nbf",NA
"Betula nana L.",10.08,61.384,NA,"PRESENT",10,"nbf",NA
"Betula nana L.",-3.548,57.017,14,"PRESENT",0.7,"NTS",NA
"Betula nana L.",-14.042,65.553,100,"PRESENT",25,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.104169595"
"Betula nana L.",10.514,61.17,1,"PRESENT",1000,NA,"https://data.biodiversitydata.nl/obsint/observation/OBS.104383173"
